Order_ID,Order_Date,Ship_Date,Category,Product,Quantity,Unit_Price,Discount_Pct,Gross_Sales,Discount_Amount,Net_Sales,Profit,State,Channel,Payment_Method,Order_Status,Customer_Segment
AMZ-2024-01251,2024-02-15,2024-02-20,Electronics,Power Bank,4,855.73,30,3422.92,1026.88,2396.04,439.52,Andhra Pradesh,Amazon.in,Credit Card,Delivered,Prime Member
AMZ-2024-01252,2024-08-20,2024-08-25,Clothing,Winter Jacket,2,344.14,30,688.28,206.48,481.8,62.44,Karnataka,Amazon Business,Net Banking,Delivered,Prime Member
AMZ-2024-01253,2024-05-04,2024-05-07,Home & Kitchen,Dinner Set,5,2358.37,15,11791.85,1768.78,10023.07,3310.92,Maharashtra,Amazon Prime,Net Banking,Returned,B2B
AMZ-2024-01254,2024-04-21,2024-04-22,Toys,Action Figure,2,1926.42,30,3852.84,1155.85,2696.99,812.73,Rajasthan,Amazon Global,Debit Card,Delivered,Prime Member
AMZ-2024-01255,2024-06-08,2024-06-11,Beauty,Makeup Kit,1,1146.85,10,1146.85,114.69,1032.16,171.19,Telangana,Amazon Business,UPI,Delivered,B2B
AMZ-2024-01256,2024-08-15,2024-08-16,Clothing,Formal Trousers,4,1406.38,5,5625.52,281.28,5344.24,1069.64,Rajasthan,Amazon Prime,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01257,2024-05-14,2024-05-18,Electronics,Power Bank,4,3279.6,15,13118.4,1967.76,11150.64,2543.4,Uttar Pradesh,Amazon Global,UPI,Shipped,B2B
AMZ-2024-01258,2024-09-12,2024-09-15,Toys,Board Game,1,1755.19,10,1755.19,175.52,1579.67,387.92,Uttar Pradesh,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01259,2024-11-24,2024-11-26,Grocery,Mixed Nuts,1,602.29,25,602.29,150.57,451.72,119.92,Haryana,Amazon Business,Credit Card,Delivered,B2B
AMZ-2024-01260,2024-07-15,2024-07-19,Clothing,Sports Shorts,3,888.83,5,2666.49,133.32,2533.17,443.24,Madhya Pradesh,Amazon Global,Net Banking,Delivered,Prime Member
AMZ-2024-01261,2024-06-21,2024-06-22,Clothing,Formal Trousers,5,780.84,0,3904.2,0.0,3904.2,821.79,Karnataka,Amazon Business,UPI,Delivered,B2B
AMZ-2024-01262,2024-10-14,2024-10-16,Clothing,Cotton Saree,3,467.1,20,1401.3,280.26,1121.04,183.61,Madhya Pradesh,Amazon Prime,Net Banking,Cancelled,B2C
AMZ-2024-01263,2024-01-16,2024-01-21,Home & Kitchen,Bedsheet Set,2,4675.3,30,9350.6,2805.18,6545.42,1692.67,Madhya Pradesh,Amazon Prime,EMI,Delivered,B2C
AMZ-2024-01264,2024-05-03,2024-05-06,Books,Financial Freedom,4,792.97,25,3171.88,792.97,2378.91,472.31,Karnataka,Amazon.in,Credit Card,Delivered,B2C
AMZ-2024-01265,2024-01-09,2024-01-10,Books,Business Analytics,5,324.25,10,1621.25,162.12,1459.13,371.06,Uttar Pradesh,Amazon Prime,Cash on Delivery,Delivered,B2B
AMZ-2024-01266,2024-07-03,2024-07-07,Home & Kitchen,Vacuum Cleaner,3,2354.83,10,7064.49,706.45,6358.04,1989.22,Gujarat,Amazon Business,Net Banking,Delivered,B2C
AMZ-2024-01267,2024-10-25,2024-10-27,Toys,Remote Car,4,1713.26,25,6853.04,1713.26,5139.78,944.25,Punjab,Amazon Business,Net Banking,Delivered,B2B
AMZ-2024-01268,2024-02-02,2024-02-04,Sports,Yoga Mat,3,3244.63,30,9733.89,2920.17,6813.72,1251.21,Haryana,Amazon Global,Debit Card,Cancelled,Prime Member
AMZ-2024-01269,2024-12-22,2024-12-23,Toys,Puzzle 1000pc,2,812.54,10,1625.08,162.51,1462.57,247.17,Rajasthan,Amazon Prime,Debit Card,Shipped,B2C
AMZ-2024-01270,2024-10-25,2024-10-28,Beauty,Face Serum,1,576.7,0,576.7,0.0,576.7,99.41,Gujarat,Amazon Business,Net Banking,Delivered,Prime Member
AMZ-2024-01271,2024-04-15,2024-04-20,Toys,Puzzle 1000pc,1,1831.76,5,1831.76,91.59,1740.17,211.33,Delhi,Amazon Global,UPI,Delivered,B2B
AMZ-2024-01272,2024-11-19,2024-11-24,Books,Financial Freedom,4,679.11,20,2716.44,543.29,2173.15,582.07,Rajasthan,Amazon Prime,Debit Card,Delivered,B2B
AMZ-2024-01273,2024-05-14,2024-05-16,Grocery,Organic Honey,4,826.77,0,3307.08,0.0,3307.08,638.5,Madhya Pradesh,Amazon Business,UPI,Delivered,B2C
AMZ-2024-01274,2024-03-11,2024-03-13,Electronics,Bluetooth Speaker,2,743.03,10,1486.06,148.61,1337.45,439.86,Gujarat,Amazon.in,UPI,Cancelled,B2C
AMZ-2024-01275,2024-04-15,2024-04-20,Electronics,Webcam HD,4,2660.8,15,10643.2,1596.48,9046.72,2923.98,Karnataka,Amazon Business,Credit Card,Delivered,B2B
AMZ-2024-01276,2024-01-24,2024-01-25,Electronics,Wireless Earbuds,3,1543.48,25,4630.44,1157.61,3472.83,989.03,Delhi,Amazon Business,Debit Card,Cancelled,B2C
AMZ-2024-01277,2024-07-29,2024-08-01,Books,Self Help Guide,1,509.21,20,509.21,101.84,407.37,66.62,Rajasthan,Amazon Business,Credit Card,Cancelled,B2C
AMZ-2024-01278,2024-07-01,2024-07-03,Toys,Board Game,3,887.77,25,2663.31,665.83,1997.48,604.36,West Bengal,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-01279,2024-07-25,2024-07-28,Books,Business Analytics,5,482.14,5,2410.7,120.53,2290.17,800.0,Haryana,Amazon Global,Cash on Delivery,Delivered,B2B
AMZ-2024-01280,2024-07-26,2024-07-31,Grocery,Green Tea,2,524.46,10,1048.92,104.89,944.03,146.13,Madhya Pradesh,Amazon Global,Credit Card,Cancelled,B2B
AMZ-2024-01281,2024-06-22,2024-06-24,Sports,Cycling Gloves,4,2550.04,30,10200.16,3060.05,7140.11,1743.23,Karnataka,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-01282,2024-04-18,2024-04-21,Home & Kitchen,Non-Stick Pan,1,4701.1,5,4701.1,235.06,4466.04,808.33,West Bengal,Amazon Global,Cash on Delivery,Delivered,B2C
AMZ-2024-01283,2024-07-31,2024-08-01,Electronics,Webcam HD,1,2268.83,30,2268.83,680.65,1588.18,419.78,Rajasthan,Amazon Business,EMI,Delivered,B2C
AMZ-2024-01284,2024-01-03,2024-01-04,Toys,Action Figure,2,428.65,30,857.3,257.19,600.11,184.55,Gujarat,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-01285,2024-06-14,2024-06-17,Home & Kitchen,Dinner Set,3,6865.96,15,20597.88,3089.68,17508.2,3487.9,Haryana,Amazon Business,EMI,Delivered,B2B
AMZ-2024-01286,2024-07-21,2024-07-26,Sports,Dumbbells Set,4,2705.36,10,10821.44,1082.14,9739.3,1001.56,Gujarat,Amazon.in,EMI,Delivered,B2C
AMZ-2024-01287,2024-01-17,2024-01-18,Toys,Puzzle 1000pc,3,1510.55,5,4531.65,226.58,4305.07,1076.36,West Bengal,Amazon.in,Credit Card,Returned,Prime Member
AMZ-2024-01288,2024-12-06,2024-12-10,Electronics,Smart Watch,4,3991.32,10,15965.28,1596.53,14368.75,2210.79,Haryana,Amazon Prime,EMI,Shipped,Prime Member
AMZ-2024-01289,2024-02-07,2024-02-10,Sports,Running Shoes,1,628.12,20,628.12,125.62,502.5,77.45,Telangana,Amazon.in,UPI,Delivered,B2C
AMZ-2024-01290,2024-08-01,2024-08-05,Sports,Running Shoes,5,2415.9,20,12079.5,2415.9,9663.6,2323.66,Delhi,Amazon Prime,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01291,2024-03-20,2024-03-21,Clothing,Winter Jacket,5,795.36,20,3976.8,795.36,3181.44,525.84,Tamil Nadu,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-01292,2024-12-25,2024-12-26,Electronics,Power Bank,5,4928.66,30,24643.3,7392.99,17250.31,3797.45,Andhra Pradesh,Amazon Prime,UPI,Shipped,B2C
AMZ-2024-01293,2024-02-15,2024-02-18,Clothing,Winter Jacket,3,1687.75,20,5063.25,1012.65,4050.6,1218.22,Delhi,Amazon.in,Credit Card,Delivered,Prime Member
AMZ-2024-01294,2024-08-07,2024-08-09,Sports,Dumbbells Set,2,1020.35,15,2040.7,306.11,1734.59,301.2,Kerala,Amazon.in,Credit Card,Delivered,B2C
AMZ-2024-01295,2024-02-08,2024-02-10,Grocery,Protein Powder,5,206.07,10,1030.35,103.03,927.32,296.04,Delhi,Amazon Global,Credit Card,Returned,B2C
AMZ-2024-01296,2024-06-08,2024-06-09,Toys,Action Figure,4,2495.35,25,9981.4,2495.35,7486.05,1678.46,Maharashtra,Amazon Business,EMI,Returned,B2B
AMZ-2024-01297,2024-11-02,2024-11-04,Grocery,Organic Honey,4,353.09,20,1412.36,282.47,1129.89,390.37,Maharashtra,Amazon.in,Debit Card,Delivered,Prime Member
AMZ-2024-01298,2024-02-14,2024-02-18,Beauty,Makeup Kit,4,548.93,15,2195.72,329.36,1866.36,484.39,Karnataka,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-01299,2024-01-03,2024-01-07,Beauty,Makeup Kit,3,545.98,0,1637.94,0.0,1637.94,507.28,Telangana,Amazon Prime,Credit Card,Cancelled,B2C
AMZ-2024-01300,2024-10-01,2024-10-03,Grocery,Organic Honey,1,822.79,0,822.79,0.0,822.79,182.22,Maharashtra,Amazon Prime,Net Banking,Delivered,B2C
AMZ-2024-01301,2024-03-20,2024-03-25,Clothing,Men's T-Shirt,3,1420.32,10,4260.96,426.1,3834.86,835.08,Tamil Nadu,Amazon Global,Cash on Delivery,Cancelled,B2C
AMZ-2024-01302,2024-01-16,2024-01-19,Electronics,Laptop Stand,1,674.56,5,674.56,33.73,640.83,119.68,Tamil Nadu,Amazon Global,Net Banking,Delivered,B2C
AMZ-2024-01303,2024-05-03,2024-05-04,Home & Kitchen,Water Purifier,1,1352.03,30,1352.03,405.61,946.42,204.51,Karnataka,Amazon.in,UPI,Delivered,B2B
AMZ-2024-01304,2024-12-01,2024-12-04,Clothing,Winter Jacket,3,1509.9,30,4529.7,1358.91,3170.79,1035.57,Gujarat,Amazon Prime,Cash on Delivery,Delivered,B2B
AMZ-2024-01305,2024-10-13,2024-10-14,Sports,Cricket Bat,2,3266.97,15,6533.94,980.09,5553.85,1917.94,Punjab,Amazon Business,Net Banking,Delivered,Prime Member
AMZ-2024-01306,2024-06-18,2024-06-23,Home & Kitchen,Air Fryer,2,6390.37,20,12780.74,2556.15,10224.59,1057.58,Rajasthan,Amazon Global,Net Banking,Returned,Prime Member
AMZ-2024-01307,2024-03-19,2024-03-24,Sports,Cricket Bat,1,2976.46,25,2976.46,744.12,2232.34,389.56,Kerala,Amazon Prime,UPI,Delivered,B2C
AMZ-2024-01308,2024-04-24,2024-04-28,Electronics,Webcam HD,3,2390.7,15,7172.1,1075.81,6096.29,751.72,Punjab,Amazon.in,Debit Card,Delivered,B2C
AMZ-2024-01309,2024-09-12,2024-09-14,Beauty,Sunscreen SPF50,1,976.37,15,976.37,146.46,829.91,243.55,Rajasthan,Amazon.in,Cash on Delivery,Cancelled,Prime Member
AMZ-2024-01310,2024-05-06,2024-05-10,Home & Kitchen,Electric Kettle,2,2528.48,25,5056.96,1264.24,3792.72,693.11,Kerala,Amazon.in,Debit Card,Returned,B2B
AMZ-2024-01311,2024-04-19,2024-04-21,Grocery,Protein Powder,5,505.96,5,2529.8,126.49,2403.31,839.21,Punjab,Amazon Business,Cash on Delivery,Returned,Prime Member
AMZ-2024-01312,2024-08-10,2024-08-14,Sports,Dumbbells Set,2,2901.86,30,5803.72,1741.12,4062.6,548.27,Karnataka,Amazon.in,Net Banking,Delivered,B2C
AMZ-2024-01313,2024-03-31,2024-04-04,Grocery,Protein Powder,2,206.3,25,412.6,103.15,309.45,49.57,West Bengal,Amazon Business,Net Banking,Delivered,B2B
AMZ-2024-01314,2024-03-18,2024-03-19,Books,Python Programming,3,337.38,10,1012.14,101.21,910.93,92.82,West Bengal,Amazon.in,EMI,Delivered,B2C
AMZ-2024-01315,2024-02-20,2024-02-24,Books,Python Programming,2,249.85,25,499.7,124.92,374.78,69.48,Karnataka,Amazon Business,Debit Card,Delivered,Prime Member
AMZ-2024-01316,2024-05-26,2024-05-29,Sports,Cricket Bat,4,356.74,5,1426.96,71.35,1355.61,212.46,Madhya Pradesh,Amazon Business,Credit Card,Shipped,B2C
AMZ-2024-01317,2024-11-10,2024-11-13,Toys,Puzzle 1000pc,4,2142.31,30,8569.24,2570.77,5998.47,1709.7,Andhra Pradesh,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-01318,2024-03-22,2024-03-27,Grocery,Green Tea,4,159.21,0,636.84,0.0,636.84,188.47,Delhi,Amazon Global,Net Banking,Delivered,B2B
AMZ-2024-01319,2024-11-19,2024-11-23,Clothing,Denim Jeans,5,523.48,25,2617.4,654.35,1963.05,601.63,Tamil Nadu,Amazon Global,Credit Card,Delivered,B2C
AMZ-2024-01320,2024-09-11,2024-09-12,Books,Financial Freedom,1,281.84,15,281.84,42.28,239.56,37.17,Delhi,Amazon Global,Credit Card,Cancelled,B2C
AMZ-2024-01321,2024-12-23,2024-12-24,Electronics,Wireless Earbuds,1,4724.32,30,4724.32,1417.3,3307.02,531.84,Tamil Nadu,Amazon Business,Debit Card,Delivered,B2B
AMZ-2024-01322,2024-10-18,2024-10-19,Toys,Puzzle 1000pc,5,1517.24,15,7586.2,1137.93,6448.27,1310.18,Rajasthan,Amazon Business,Cash on Delivery,Delivered,B2C
AMZ-2024-01323,2024-07-07,2024-07-08,Clothing,Men's T-Shirt,3,350.57,30,1051.71,315.51,736.2,235.0,Andhra Pradesh,Amazon Business,Net Banking,Delivered,B2B
AMZ-2024-01324,2024-08-13,2024-08-18,Beauty,Hair Dryer,2,572.92,15,1145.84,171.88,973.96,160.75,Gujarat,Amazon Prime,Credit Card,Delivered,B2B
AMZ-2024-01325,2024-06-19,2024-06-20,Sports,Cricket Bat,3,367.31,10,1101.93,110.19,991.74,194.15,Karnataka,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-01326,2024-03-08,2024-03-13,Toys,Puzzle 1000pc,2,865.28,30,1730.56,519.17,1211.39,163.08,Delhi,Amazon Global,Net Banking,Returned,B2C
AMZ-2024-01327,2024-10-17,2024-10-21,Home & Kitchen,Electric Kettle,2,4119.66,10,8239.32,823.93,7415.39,2544.34,Haryana,Amazon Business,Debit Card,Delivered,Prime Member
AMZ-2024-01328,2024-04-08,2024-04-12,Sports,Cricket Bat,1,643.86,5,643.86,32.19,611.67,179.55,Punjab,Amazon Business,EMI,Delivered,Prime Member
AMZ-2024-01329,2024-09-23,2024-09-27,Sports,Dumbbells Set,1,386.01,30,386.01,115.8,270.21,85.31,Tamil Nadu,Amazon.in,UPI,Delivered,B2C
AMZ-2024-01330,2024-04-18,2024-04-22,Home & Kitchen,Air Fryer,1,3914.15,20,3914.15,782.83,3131.32,472.47,Haryana,Amazon Prime,EMI,Delivered,B2C
AMZ-2024-01331,2024-08-10,2024-08-15,Home & Kitchen,Vacuum Cleaner,5,5335.42,20,26677.1,5335.42,21341.68,7028.64,Karnataka,Amazon.in,Cash on Delivery,Returned,B2B
AMZ-2024-01332,2024-01-01,2024-01-02,Sports,Running Shoes,1,3080.57,30,3080.57,924.17,2156.4,567.72,Delhi,Amazon Global,Debit Card,Delivered,B2C
AMZ-2024-01333,2024-01-19,2024-01-22,Grocery,Protein Powder,5,618.37,30,3091.85,927.55,2164.3,610.47,Gujarat,Amazon.in,UPI,Cancelled,B2C
AMZ-2024-01334,2024-04-21,2024-04-25,Sports,Resistance Bands,1,1021.77,10,1021.77,102.18,919.59,210.37,Gujarat,Amazon Prime,Debit Card,Returned,Prime Member
AMZ-2024-01335,2024-01-19,2024-01-20,Electronics,USB-C Hub,1,3309.09,15,3309.09,496.36,2812.73,667.26,Kerala,Amazon.in,Credit Card,Delivered,Prime Member
AMZ-2024-01336,2024-09-21,2024-09-25,Clothing,Sports Shorts,5,1248.88,15,6244.4,936.66,5307.74,1832.43,Delhi,Amazon.in,Cash on Delivery,Delivered,B2B
AMZ-2024-01337,2024-10-01,2024-10-03,Grocery,Protein Powder,5,877.35,10,4386.75,438.68,3948.07,1351.87,Rajasthan,Amazon Business,Debit Card,Returned,Prime Member
AMZ-2024-01338,2024-03-24,2024-03-27,Clothing,Winter Jacket,3,1046.54,30,3139.62,941.89,2197.73,637.94,Karnataka,Amazon Prime,Net Banking,Delivered,B2C
AMZ-2024-01339,2024-04-13,2024-04-14,Grocery,Green Tea,3,881.11,0,2643.33,0.0,2643.33,802.77,Karnataka,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-01340,2024-09-22,2024-09-25,Home & Kitchen,Dinner Set,4,4742.03,10,18968.12,1896.81,17071.31,2243.95,Gujarat,Amazon Prime,UPI,Shipped,B2C
AMZ-2024-01341,2024-03-26,2024-03-30,Grocery,Mixed Nuts,1,300.38,30,300.38,90.11,210.27,58.61,Andhra Pradesh,Amazon Prime,Net Banking,Delivered,Prime Member
AMZ-2024-01342,2024-02-12,2024-02-14,Clothing,Men's T-Shirt,5,841.37,0,4206.85,0.0,4206.85,886.16,Delhi,Amazon.in,Credit Card,Cancelled,B2C
AMZ-2024-01343,2024-11-12,2024-11-16,Books,Business Analytics,3,408.28,15,1224.84,183.73,1041.11,128.56,Delhi,Amazon Prime,UPI,Delivered,B2B
AMZ-2024-01344,2024-01-09,2024-01-14,Toys,Board Game,4,2179.33,30,8717.32,2615.2,6102.12,1016.02,Madhya Pradesh,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-01345,2024-11-15,2024-11-16,Home & Kitchen,Vacuum Cleaner,4,5593.12,30,22372.48,6711.74,15660.74,2577.65,Uttar Pradesh,Amazon.in,Debit Card,Cancelled,B2B
AMZ-2024-01346,2024-12-28,2024-12-30,Books,Financial Freedom,1,551.05,0,551.05,0.0,551.05,64.64,West Bengal,Amazon.in,UPI,Delivered,B2C
AMZ-2024-01347,2024-09-16,2024-09-21,Toys,Board Game,5,1522.87,5,7614.35,380.72,7233.63,1299.6,Madhya Pradesh,Amazon Business,Debit Card,Delivered,B2C
AMZ-2024-01348,2024-05-25,2024-05-27,Home & Kitchen,Air Fryer,3,1183.25,25,3549.75,887.44,2662.31,524.03,Andhra Pradesh,Amazon Business,UPI,Shipped,B2C
AMZ-2024-01349,2024-03-06,2024-03-09,Grocery,Mixed Nuts,4,910.48,25,3641.92,910.48,2731.44,613.25,Maharashtra,Amazon.in,UPI,Delivered,B2C
AMZ-2024-01350,2024-02-28,2024-03-03,Toys,LEGO Set,1,1042.42,5,1042.42,52.12,990.3,221.71,Punjab,Amazon Business,EMI,Delivered,Prime Member
AMZ-2024-01351,2024-01-20,2024-01-25,Books,Python Programming,3,427.83,0,1283.49,0.0,1283.49,146.6,Maharashtra,Amazon Business,UPI,Delivered,Prime Member
AMZ-2024-01352,2024-10-05,2024-10-10,Clothing,Cotton Saree,1,825.53,10,825.53,82.55,742.98,86.27,Andhra Pradesh,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01353,2024-02-12,2024-02-14,Books,Data Science Handbook,3,252.11,20,756.33,151.27,605.06,179.83,Karnataka,Amazon Prime,Cash on Delivery,Delivered,B2B
AMZ-2024-01354,2024-04-18,2024-04-20,Sports,Cycling Gloves,3,1042.91,10,3128.73,312.87,2815.86,760.9,Maharashtra,Amazon Prime,Net Banking,Shipped,Prime Member
AMZ-2024-01355,2024-07-01,2024-07-02,Grocery,Quinoa Pack,5,308.5,15,1542.5,231.38,1311.12,371.52,Andhra Pradesh,Amazon.in,Net Banking,Delivered,B2B
AMZ-2024-01356,2024-12-06,2024-12-09,Grocery,Organic Honey,5,311.57,20,1557.85,311.57,1246.28,288.5,Maharashtra,Amazon.in,EMI,Delivered,Prime Member
AMZ-2024-01357,2024-07-22,2024-07-23,Home & Kitchen,Dinner Set,4,3319.73,5,13278.92,663.95,12614.97,2672.94,West Bengal,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-01358,2024-11-04,2024-11-08,Electronics,Power Bank,3,3112.51,15,9337.53,1400.63,7936.9,1434.03,West Bengal,Amazon Global,UPI,Shipped,Prime Member
AMZ-2024-01359,2024-10-09,2024-10-14,Beauty,Moisturizer Cream,1,1192.83,15,1192.83,178.92,1013.91,184.95,Tamil Nadu,Amazon.in,Credit Card,Returned,B2B
AMZ-2024-01360,2024-11-04,2024-11-06,Beauty,Face Serum,5,202.16,0,1010.8,0.0,1010.8,102.18,Gujarat,Amazon Global,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01361,2024-06-23,2024-06-24,Grocery,Quinoa Pack,4,210.14,25,840.56,210.14,630.42,201.29,Delhi,Amazon Prime,EMI,Delivered,B2B
AMZ-2024-01362,2024-03-01,2024-03-06,Sports,Resistance Bands,5,819.09,20,4095.45,819.09,3276.36,500.32,Maharashtra,Amazon Prime,Credit Card,Delivered,B2C
AMZ-2024-01363,2024-08-28,2024-08-31,Grocery,Mixed Nuts,1,823.44,15,823.44,123.52,699.92,133.59,Maharashtra,Amazon Global,Net Banking,Delivered,Prime Member
AMZ-2024-01364,2024-07-04,2024-07-07,Sports,Dumbbells Set,4,2796.46,15,11185.84,1677.88,9507.96,2826.21,Gujarat,Amazon Global,Credit Card,Cancelled,B2B
AMZ-2024-01365,2024-04-11,2024-04-14,Clothing,Formal Trousers,4,1822.75,30,7291.0,2187.3,5103.7,851.89,Telangana,Amazon Business,EMI,Returned,Prime Member
AMZ-2024-01366,2024-09-25,2024-09-29,Toys,Remote Car,4,363.46,15,1453.84,218.08,1235.76,269.63,Maharashtra,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-01367,2024-01-13,2024-01-16,Toys,Action Figure,5,1612.54,20,8062.7,1612.54,6450.16,696.09,Rajasthan,Amazon.in,Debit Card,Delivered,Prime Member
AMZ-2024-01368,2024-12-22,2024-12-26,Home & Kitchen,Bedsheet Set,3,5864.48,5,17593.44,879.67,16713.77,4041.16,Uttar Pradesh,Amazon Business,EMI,Delivered,B2C
AMZ-2024-01369,2024-12-12,2024-12-14,Beauty,Hair Dryer,3,718.31,0,2154.93,0.0,2154.93,406.39,Madhya Pradesh,Amazon.in,Debit Card,Returned,B2C
AMZ-2024-01370,2024-09-08,2024-09-13,Home & Kitchen,Bedsheet Set,1,6261.2,5,6261.2,313.06,5948.14,1820.67,Haryana,Amazon Global,Credit Card,Delivered,Prime Member
AMZ-2024-01371,2024-12-11,2024-12-15,Clothing,Men's T-Shirt,2,898.41,5,1796.82,89.84,1706.98,405.99,Karnataka,Amazon Global,UPI,Delivered,Prime Member
AMZ-2024-01372,2024-11-16,2024-11-17,Beauty,Makeup Kit,2,257.33,0,514.66,0.0,514.66,154.16,Kerala,Amazon Business,Debit Card,Delivered,B2C
AMZ-2024-01373,2024-07-31,2024-08-04,Grocery,Protein Powder,3,525.52,20,1576.56,315.31,1261.25,392.63,Tamil Nadu,Amazon Business,Net Banking,Cancelled,B2B
AMZ-2024-01374,2024-02-21,2024-02-23,Clothing,Denim Jeans,2,1434.26,15,2868.52,430.28,2438.24,400.68,Andhra Pradesh,Amazon Prime,UPI,Cancelled,Prime Member
AMZ-2024-01375,2024-11-12,2024-11-17,Clothing,Winter Jacket,4,323.0,30,1292.0,387.6,904.4,281.29,Rajasthan,Amazon.in,Net Banking,Delivered,B2C
AMZ-2024-01376,2024-02-21,2024-02-23,Sports,Dumbbells Set,1,3239.71,15,3239.71,485.96,2753.75,432.04,Andhra Pradesh,Amazon Business,Debit Card,Shipped,Prime Member
AMZ-2024-01377,2024-12-13,2024-12-15,Electronics,Laptop Stand,5,2047.7,10,10238.5,1023.85,9214.65,1027.89,Telangana,Amazon Business,EMI,Shipped,B2C
AMZ-2024-01378,2024-11-17,2024-11-20,Books,Business Analytics,2,478.93,0,957.86,0.0,957.86,275.02,Tamil Nadu,Amazon.in,Cash on Delivery,Shipped,Prime Member
AMZ-2024-01379,2024-12-13,2024-12-14,Sports,Resistance Bands,4,469.12,15,1876.48,281.47,1595.01,352.36,Rajasthan,Amazon.in,Net Banking,Delivered,Prime Member
AMZ-2024-01380,2024-12-16,2024-12-21,Clothing,Cotton Saree,4,961.71,30,3846.84,1154.05,2692.79,556.98,Delhi,Amazon.in,EMI,Delivered,B2C
AMZ-2024-01381,2024-07-02,2024-07-04,Home & Kitchen,Electric Kettle,1,4229.08,0,4229.08,0.0,4229.08,1240.05,Kerala,Amazon Prime,Net Banking,Delivered,B2B
AMZ-2024-01382,2024-11-26,2024-11-30,Sports,Dumbbells Set,5,526.91,5,2634.55,131.73,2502.82,253.96,Madhya Pradesh,Amazon Business,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01383,2024-11-05,2024-11-07,Electronics,USB-C Hub,3,3369.78,0,10109.34,0.0,10109.34,1698.88,Gujarat,Amazon Prime,EMI,Delivered,Prime Member
AMZ-2024-01384,2024-03-29,2024-03-30,Beauty,Hair Dryer,1,209.28,25,209.28,52.32,156.96,20.88,Maharashtra,Amazon Global,UPI,Shipped,B2C
AMZ-2024-01385,2024-04-10,2024-04-11,Sports,Cycling Gloves,1,2035.56,0,2035.56,0.0,2035.56,595.88,Andhra Pradesh,Amazon Prime,Cash on Delivery,Delivered,Prime Member
AMZ-2024-01386,2024-08-26,2024-08-31,Toys,Remote Car,4,1352.55,15,5410.2,811.53,4598.67,1149.93,Kerala,Amazon Global,EMI,Delivered,B2B
AMZ-2024-01387,2024-05-17,2024-05-22,Grocery,Mixed Nuts,1,106.95,0,106.95,0.0,106.95,22.29,Rajasthan,Amazon.in,EMI,Returned,B2C
AMZ-2024-01388,2024-07-05,2024-07-09,Home & Kitchen,Electric Kettle,4,5493.39,10,21973.56,2197.36,19776.2,3260.81,Kerala,Amazon Prime,Credit Card,Delivered,B2B
AMZ-2024-01389,2024-03-13,2024-03-17,Beauty,Makeup Kit,1,1072.88,20,1072.88,214.58,858.3,193.22,Tamil Nadu,Amazon Global,Net Banking,Delivered,B2C
AMZ-2024-01390,2024-01-24,2024-01-26,Toys,Puzzle 1000pc,4,2160.35,25,8641.4,2160.35,6481.05,1112.3,Madhya Pradesh,Amazon Business,Credit Card,Cancelled,Prime Member
AMZ-2024-01391,2024-08-01,2024-08-02,Toys,LEGO Set,3,952.09,0,2856.27,0.0,2856.27,860.83,Punjab,Amazon Global,Credit Card,Delivered,B2B
AMZ-2024-01392,2024-07-12,2024-07-17,Home & Kitchen,Non-Stick Pan,5,6937.24,10,34686.2,3468.62,31217.58,6152.19,Kerala,Amazon Prime,Cash on Delivery,Delivered,B2C
AMZ-2024-01393,2024-02-10,2024-02-13,Books,Financial Freedom,5,365.98,25,1829.9,457.48,1372.42,215.13,Kerala,Amazon Business,EMI,Delivered,Prime Member
AMZ-2024-01394,2024-02-18,2024-02-19,Clothing,Cotton Saree,2,397.01,25,794.02,198.5,595.52,81.16,Telangana,Amazon Prime,Credit Card,Delivered,Prime Member
AMZ-2024-01395,2024-06-20,2024-06-24,Home & Kitchen,Non-Stick Pan,4,1159.03,30,4636.12,1390.84,3245.28,995.8,Telangana,Amazon Global,Cash on Delivery,Delivered,B2B
AMZ-2024-01396,2024-02-18,2024-02-23,Grocery,Quinoa Pack,5,810.47,15,4052.35,607.85,3444.5,650.96,Kerala,Amazon.in,UPI,Delivered,B2C
AMZ-2024-01397,2024-04-01,2024-04-05,Grocery,Mixed Nuts,3,428.87,10,1286.61,128.66,1157.95,245.67,Delhi,Amazon Prime,Cash on Delivery,Cancelled,Prime Member
